period	v1ipm	v1abs
2007	0	0
2008	18.204491047941527	2
2009	34.84709096484625	5
2010	49.72304265242599	10
2011	20.986836007114537	12
2012	42.69692771884548	27
2013	48.47728904518083	37
2014	36.44882092989808	37
2015	49.11591355599214	45
2016	37.88561679090536	29
2017	44.815442929892136	38
2018	52.79067578950751	46
2019	72.61320398501263	65
2020	55.206933990909256	51
2021	64.00080458154332	56
2022	47.49437488497456	24
