period	v1ipm	v1abs
2006	0	0
2007	10.592434883006558	1
2008	25.632919504088452	12
2009	36.88748059029209	495
2010	43.60300033898939	1002
2011	47.488795675728866	1637
2012	52.43567088540146	4013
2013	47.21456028039303	4133
2014	41.941853532094335	2256
2015	645.6262051303329	36116
2016	2227.1566795935455	65634
2017	1376.1348890909358	48485
