period	v1ipm	v1abs
2001	30.93701711794005	19
2002	25.880610734209974	451
2003	28.566077839861023	349
2004	29.841399480513385	412
2005	28.335383016422185	836
2006	24.109422742418474	544
2007	25.172101045848017	620
2008	22.712591672156147	626
2009	24.064479827341412	623
2010	23.777938920692467	566
2011	23.64038925100052	621
2012	23.794326931107587	598
2013	25.255381802649676	572
