period	v1ipm	v1abs
2001	27.519248137448557	480
2002	24.312876867364015	513
2003	29.22056193339995	558
2004	21.93072570602644	491
2005	20.783881780590512	482
2006	22.880310297881202	515
2007	26.939068228073662	502
2008	22.390019368252904	379
2009	24.21727160855087	421
2010	24.309158658278324	419
2011	22.77322502775424	454
2012	21.637964856338748	372
2013	23.23484111843753	392
