period	v1ipm	v1abs
2001	2007.6495845484255	1233
2002	2090.8205146362316	36435
2003	1935.945195038375	23652
2004	1950.1934005165606	26925
2005	2029.9454835365325	59891
2006	2131.7782046563802	48101
2007	2160.7812738081893	53221
2008	2060.8230143426026	56800
2009	2061.858537245036	53379
2010	2045.2808416146868	48685
2011	2136.276527533649	56117
2012	2089.3249378353316	52509
2013	2106.3959784248395	47707
